var,construct,sub,first_val,first_val_label,form
YDIS3A06,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,자연재난 / 화산폭발,1,전혀 모른다,m
YDIS3A10,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,"사회재난 / 교통사고
(항공사고, 해상사고 포함)",1,전혀 모른다,m
YDIS3A11,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,"사회재난 / 환경오염사고
(유해물질 유출 등)",1,전혀 모른다,m
YDIS3A12,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,사회재난 / 미세먼지,1,전혀 모른다,m
YDIS3A04,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,자연재난 / 황사,1,전혀 모른다,m
YUNI1C01,지난 학기(조사년도 1학기) 등록금은 총 얼마입니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,300만원 미만,h
YALL1C02_T,현재 아르바이트를 하는 가장 주된 이유는 무엇입니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),-,기타(적을 것: ),h
YALL1C02,현재 아르바이트를 하는 가장 주된 이유는 무엇입니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,생활비 충당을 위해,h
YNON1A01,현재 대학 진학 또는 취업/사업을 준비하고 있습니까?,발전가능성 / 주말(하루 평균),1,대학 진학을 준비하고 있다,h
YFFA1A02,귀하는 아이를 낳는 것에 대해 어떻게 생각하십니까?,몽정/생리 시작 시기 / 주말(하루 평균),1,낳지 말아야 한다,h
YJOB1A05,현재 직업(직장)에서의 월평균 소득은 얼마입니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,200만원 미만,h
YUNI1A05,"귀하의 전공(또는 학과, 계열 등)은 무엇입니까?",통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,인문계열,h
YFUR1B00,장래에 자신이 하고자 하는 직업을 결정하였습니까?,"스스로 알아서 학습계획을 짜본 적이 없다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,아직 하고 싶은 직업을 정하지 않았다,m
YUNI1C03,등록금에 대한 경제적 부담은 어느 정도 입니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,전혀 부담이 되지 않는다,h
YPHY1C00,지난 일주일 간 아침식사를 한 날은 며칠입니까?,대화방에 일부러 상대방을 초대하지 않거나 댓글이나 말을 무시한 적이 있다 / 주말(하루 평균),-,일,h
YACT3A00,특별히 좋아하는 연예인이나 운동선수가 있습니까?,"(참여한 적이 있다면)만족도 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,있다,m
YFUR1A00,앞으로 어느 정도 수준까지 공부할 계획입니까?,"스스로 알아서 학습계획을 짜본 적이 없다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,고등학교 졸업,m
YUNI1A02,재학 중인 학교는 다음 중 어디에 해당됩니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,2년제 전문대학,h
YALL1C01,현재 아르바이트(일 제외)를 하고 있습니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,아르바이트를 하고 있다,h
YUNI1A03,학교의 유형은 다음 중 어디에 해당됩니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,국공립,h
YUNI1A01,재학 중인 학교는 어느 지역에 있습니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,서울,h
YFFA1A01,귀하는 결혼에 대해 어떻게 생각하십니까?,커서 나와 문화적 배경이 다른 사람과 결혼할 수 있다 / 미세먼지,1,하지 말아야 한다,m
YALL1C04,현재 귀하는 다음 중 어디에 해당됩니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,"학교에 다니고 있고, 일은 하지 않고 있다",h
YJOB1C02,앞으로 대학에 진학할 의사가 있습니까?,발전가능성 / 주말(하루 평균),1,전혀 진학할 의사가 없다,h
YJOB1A03,현재 어떤 직종의 일을 하고 있습니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,관리자,h
YMDA1B04,스마트폰을 얼마나 자주 사용합니까?,"친구와의 문자 메시지(카톡, 라인 등 메신저 포함) / 주말",1,전혀 사용하지 않는다,h
YMDA1B03,스마트폰을 얼마나 자주 사용합니까?,친구와의 통화  / 주말,1,전혀 사용하지 않는다,h
YMDA1B05,스마트폰을 얼마나 자주 사용합니까?,"SNS(트위터, 페이스북, 인스타그램 등) 이용 / 주말",1,전혀 사용하지 않는다,h
YMDA1B12,스마트폰을 얼마나 자주 사용합니까?,학업 또는 업무 관련 / 주말,1,전혀 사용하지 않는다,m
YMDA1B07,스마트폰을 얼마나 자주 사용합니까?,사진/동영상 촬영 / 주말,1,전혀 사용하지 않는다,h
YMDA1B11,스마트폰을 얼마나 자주 사용합니까?,"문서 보기(웹툰, e-Book 등) / 주말",1,전혀 사용하지 않는다,m
YMDA1B08,스마트폰을 얼마나 자주 사용합니까?,"TV 및 동영상 시청(DMB, 아프리카 TV, 판도라 TV, 유튜브 등) / 주말",1,전혀 사용하지 않는다,m
YMDA1B06,스마트폰을 얼마나 자주 사용합니까?,게임 / 주말,1,전혀 사용하지 않는다,m
YMDA1B13_T,스마트폰을 얼마나 자주 사용합니까?,기타 (구체적으로) / 주말,-,,m
YMDA1B13,스마트폰을 얼마나 자주 사용합니까?,기타 / 주말,1,전혀 사용하지 않는다,m
YMDA1B10,스마트폰을 얼마나 자주 사용합니까?,"정보 검색(학교홈페이지, 뉴스, 포탈사이트, 웹서핑 등 학습·비학습 관련 모두 포함) / 주말",1,전혀 사용하지 않는다,m
YMDA1B02,스마트폰을 얼마나 자주 사용합니까?,"가족과의 문자 메시지(카톡, 라인 등 메신저 포함) / 주말",1,전혀 사용하지 않는다,m
YMDA1B09,스마트폰을 얼마나 자주 사용합니까?,음악 감상 / 주말,1,전혀 사용하지 않는다,m
YMDA1B01,스마트폰을 얼마나 자주 사용합니까?,가족과의 통화  / 주말,1,전혀 사용하지 않는다,h
YPHY2B00,키와 몸무게는 어떻게 됩니까?,몸무게 / 주말(하루 평균),-,kg,h
YPHY2A00,키와 몸무게는 어떻게 됩니까?,키 / 주말(하루 평균),-,cm,m
YUNI1A04,현재 학년을 기입해 주십시오,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),-,학년,h
SIBLING,[형제자매] 원패널과의 관계,,1,형/오빠,h
SIBLING_T,[형제자매] 원패널과의 관계,,-,기타 (구체적으로),m
SGRADE,[형제자매] 형제자매 학년,,1,초1,m
YGENDER,학생의 성별은 무엇입니까?,,1,남자,m
SURVEY2,조사참여 여부(보호자),,1,조사성공,h
YMDA1A00,스마트폰을 사용합니까?,위의 8)~11) 이외에 친구들과 노는 시간 / 주말,1,예. 나의 스마트폰이 있음,h
SURVEY1,조사참여 여부(청소년),,1,조사성공,m
ARA1B,시/도(거주지 기준),,1,서울,h
ARA1A,시/도(학교 기준),,1,서울,m
ARA2A,도시규모(학교기준),,1,대도시,h
YPSY6Asc,창의적 성격 점수,"의심이 많은 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",-,-12 ~ 18 사이의 값,m
COHORT,코호트 구분,,1,초4 코호트 원패널,h
YTWIN,쌍둥이 여부,,0,패널 내 쌍둥이 없음,m
YONLINE,-,,0,TAPI 조사,m
WEIGHTB1,-,,-,종단면_원 가중치,m
WEIGHTB2,-,,-,종단면_표준화 가중치,m
WEIGHTA1,-,,-,횡단면_원 가중치,m
WEIGHTA2,-,,-,횡단면_표준화 가중치,m
SCLID,-,,-,학교코드,m
HID,-,,-,가구 ID,h
ID,-,,-,종단자료 연계를 위한 고유 ID,h
PID,-,,-,개인 ID,h
